COMID,RiverStation,XSID,ProfileM
5781397,922,16263,6.133420557
5781397,806,16264,5.251921395
5781397,647,16265,3.940321174
5781397,470,16266,2.657068275
5781397,303,16267,1.445998093
5781397,198,16268,0.836782816
5781397,149,16269,0.494924805
5781397,120,16270,0.248970404
5781355,73257,15906,6.175628463
5781355,72939,15907,4.591891992
5781355,72548,15908,2.976706285
5781355,72143,15909,1.61607658
5781377,29629,15589,89.63808124
5781377,29427,15590,88.96849097
5781377,29360,15591,88.66199976
5781377,29137,15592,88.53772218
5781377,29071,15593,88.26963727
5781377,29055,15594,88.22071726
5781377,29027,15595,88.14537996
5781377,28993,15596,87.98379376
5781377,28949,15597,87.82892756
5781377,28892,15598,87.64822807
5781377,28703,15599,87.2623753
5781377,28545,15600,86.84613943
5781377,28406,15601,86.50144768
5781377,28223,15602,86.04663005
5781377,27860,15603,84.97809494
5781377,27625,15604,84.4556923
5781377,27445,15605,83.92496409
5781377,27213,15606,83.29866671
5781377,26929,15607,82.53712605
5781377,26627,15608,81.75976333
5781377,26504,15609,81.3451181
5781377,26364,15610,80.89654909
5781377,26184,15611,80.33153207
5781377,26018,15612,79.78272119
5781377,25856,15613,79.41012337
5781377,25832,15614,79.3464765
5781377,25788,15615,79.31302202
5781377,25671,15616,78.99632256
5781377,25535,15617,78.62625928
5781377,25394,15618,78.24446764
5781377,25251,15619,77.83642228
5781377,25095,15620,77.36361998
5781377,24928,15621,76.88552241
5781377,24736,15622,76.22567732
5781377,24570,15623,75.71501087
5781377,24486,15624,75.39463018
5781377,24349,15625,74.95803319
5781377,24243,15626,74.67919954
5781377,24155,15627,74.44501932
5781377,24119,15628,74.33678651
5781377,24031,15629,74.20696241
5781377,23908,15630,73.96108344
5781377,23827,15631,73.7115639
5781377,23683,15632,73.3955994
5781377,23595,15633,73.16062856
5781377,23564,15634,73.06956162
5781377,23517,15635,72.92788928
5781377,23448,15636,72.80590341
5781377,23301,15637,72.17948588
5781377,23234,15638,71.9386422
5781377,23137,15639,71.62597959
5781377,23058,15640,71.44027252
5781377,22845,15641,70.87990549
5781377,22766,15642,70.66501589
5781377,22643,15643,70.28646671
5781377,22592,15644,70.13258184
5781377,22366,15645,69.52926744
5781377,22265,15646,69.08170676
5781377,22100,15647,68.52666785
5781377,21866,15648,67.83720124
5781377,21785,15649,67.57591162
5781377,21739,15650,67.48408584
5781377,21715,15651,67.38021527
5781377,21667,15652,67.27421178
5781377,21570,15653,67.01050648
5781377,21483,15654,66.70868549
5781377,21269,15655,66.0847191
5781377,21175,15656,65.83060991
5781377,21028,15657,65.53012348
5781377,20991,15658,65.40744637
5781377,20953,15659,65.29574667
5781377,20823,15660,64.97797193
5781377,20714,15661,64.63399221
5781377,20557,15662,64.27536014
5781377,20468,15663,63.96421412
5781377,20418,15664,63.77076095
5781377,20403,15665,63.69791571
5781377,20346,15666,63.54918742
5781377,20280,15667,63.37464797
5781377,20216,15668,63.1714313
5781377,20100,15669,62.81821311
5781377,19909,15670,62.22660306
5781377,19847,15671,62.05888848
5781377,19821,15672,61.97850307
5781377,19791,15673,61.885871
5781377,19566,15674,61.29835825
5781377,19209,15675,60.22039191
5781377,18875,15676,59.19623524
5781377,18616,15677,58.37065408
5781377,18480,15678,57.99700458
5781377,18445,15679,57.88971726
5781377,18044,15680,56.89152418
5781377,17624,15681,55.60413246
5781377,17303,15682,54.72020205
5781377,17122,15683,54.18946718
5781377,16770,15684,53.154831
5781377,16584,15685,52.5858069
5781377,16287,15686,51.69116889
5781377,15981,15687,50.751657
5781377,15671,15688,49.99786993
5781377,15358,15689,48.96787673
5781377,15233,15690,48.42225354
5781377,7978,15714,46.69928804
5781377,7735,15715,45.93639887
5781377,7300,15716,44.7861733
5781377,6983,15717,43.76405548
5781377,6632,15718,42.6739331
5781377,6392,15719,41.93407655
5781377,6164,15720,41.19159745
5781377,5659,15724,39.82234725
5781377,5519,15725,39.41653399
5781377,5324,15726,38.84693166
5781377,4974,15727,37.74387977
5781377,4517,15728,36.40398479
5781377,4189,15729,35.37822579
5781377,3785,15730,34.34525649
5781377,3623,15731,33.89085814
5781377,3418,15732,33.25576817
5781377,3305,15733,33.00413749
5781377,3268,15734,32.87713706
5781377,3170,15735,32.70916296
5781377,2902,15736,31.9816442
5781377,10440,15737,31.31297169
5781377,10282,15738,31.0457603
5781377,10058,15739,29.98270278
5781377,9603,15740,28.96661943
5781377,9447,15741,28.4506614
5781377,9329,15742,28.07199675
5781377,9217,15743,27.57222248
5781377,8955,15744,26.79526718
5781377,8616,15745,25.91395532
5781377,8201,15746,24.92827876
5781377,8017,15747,24.35841924
5781377,7859,15748,23.84865093
5781377,7690,15749,23.40518015
5781377,7654,15750,23.27928158
5781377,7610,15751,23.12818277
5781377,7457,15752,22.62705131
5781377,7211,15753,21.90676087
5781377,7025,15754,21.33745586
5781377,6844,15755,20.74577044
5781377,6630,15756,20.12060417
5781377,6338,15757,19.32461361
5781377,6155,15758,18.82477964
5781377,6078,15759,18.6107247
5781377,5997,15760,18.35896118
5781377,5796,15761,17.79065337
5781377,5423,15762,16.68981429
5781377,5006,15763,15.37280012
5781377,4613,15764,14.13973093
5781377,4394,15765,13.4809955
5781377,4111,15766,12.64190899
5781377,3900,15767,11.96297231
5781377,3746,15768,11.41022932
5781377,3573,15769,10.81246751
5781377,3388,15770,10.17400437
5781377,3132,15771,9.363678142
5781377,2807,15772,8.342186339
5781377,2437,15773,7.201273876
5781377,2169,15774,6.366921909
5781377,1892,15775,5.566276031
5781377,1674,15776,4.869713664
5781377,1480,15777,4.23997291
5781377,1386,15778,3.930415752
5781377,1338,15779,3.78014246
5781377,1237,15780,3.470969985
5781377,985,15781,2.741895705
5781377,594,15782,1.795483963
5781377,233,15783,0.721423027
5781457,138100,14633,0.554567936
5781347,1556549,2750,90.09204479
5781347,1555628,2751,85.44134989
5781347,1554612,2752,80.35736659
5781347,1553489,2753,75.01325095
5781347,7702,3437,35.00515624
5781347,7239,3438,33.03837856
5781347,7065,3439,32.06281001
5781347,6850,3440,31.00048576
5781347,6803,3441,30.78994116
5781347,6776,3442,30.65135955
5781347,6596,3443,29.77174309
5781347,6505,3444,29.32536256
5781347,6244,3445,28.05044827
5781347,5992,3446,26.85360043
5781347,5968,3447,26.73971299
5781347,5848,3448,26.18839452
5781347,5586,3449,25.16510129
5781347,5552,3450,24.99863524
5781347,5466,3451,24.55203032
5781347,5419,3452,24.31326913
5781347,4976,3453,22.40458629
5781347,4424,3454,19.71251687
5781347,3934,3455,17.16714627
5781347,3271,3456,15.1088547
5781347,3198,3457,14.66939562
5781347,1447,3486,42.93462949
5781347,1379,3487,42.61243734
5781347,1258,3488,42.02303285
5781347,1191,3489,41.69855601
5781347,1172,3490,41.63563634
5781347,1086,3491,41.1752563
5781347,969,3492,40.73484146
5781347,938,3493,40.58605123
5781347,791,3494,39.87132229
5781347,540,3495,38.64467937
5781347,141,3496,36.53173308
5781347,20097,3521,99.93009802
5781347,19632,3522,97.95950304
5781347,19164,3523,95.74349078
5781347,18528,3524,93.18590435
5781347,18107,3525,91.46026049
5781347,18013,3526,91.13939926
5781347,17881,3527,90.52405421
5781347,17841,3528,90.0466899
5781347,17768,3529,90.01864075
5781347,17697,3530,89.66445321
5781347,17569,3531,89.12449557
5781347,17239,3532,87.59461495
5781347,16818,3533,85.59494792
5781347,16667,3534,84.97907647
5781347,16547,3535,84.26857323
5781347,16351,3536,83.39716559
5781347,15972,3537,81.73137213
5781347,15721,3538,80.53220509
5781347,15289,3539,78.84751233
5781347,14746,3540,76.87194278
5781347,14454,3541,75.47982192
5781347,14207,3542,74.26502083
5781347,13982,3543,73.45788889
5781347,13795,3544,72.48945801
5781347,13733,3545,72.35013183
5781347,13606,3546,71.92941303
5781347,13470,3547,71.37526093
5781347,13274,3548,70.43438942
5781347,12984,3549,69.00863361
5781347,12581,3550,67.00366101
5781347,12356,3551,65.92653856
5781347,11968,3552,64.26046007
5781347,11786,3553,63.52431175
5781347,11722,3554,63.36646887
5781347,11526,3555,62.41259665
5781347,11240,3556,61.084912
5781347,11200,3557,60.89912325
5781347,11068,3558,60.27036317
5781347,10889,3559,59.40337751
5781347,10739,3560,58.74438367
5781347,10632,3561,58.22091474
5781347,10594,3562,57.97995936
5781347,10477,3563,57.64145799
5781347,10307,3564,56.88680058
5781347,10206,3565,56.34889712
5781347,10054,3566,55.7789266
5781347,9856,3567,54.95063437
5781347,9658,3568,53.99652095
5781347,9463,3569,52.919457
5781347,9422,3570,52.76147967
5781347,9169,3571,51.73994331
5781347,8853,3572,50.43564823
5781347,8331,3573,48.18339655
5781347,8080,3574,46.73525951
5781729,17301,2,98.08472335
5781729,17118,3,96.89959325
5781729,17014,4,96.34913379
5781729,16854,5,95.30427353
5781729,16702,6,94.50383799
5781729,16554,7,93.80960286
5781729,16416,8,92.89797803
5781729,16259,9,91.85744141
5781729,16106,10,90.69950344
5781729,15949,11,90.02709089
5781729,15855,12,89.68251988
5781729,15761,13,89.01497282
5781729,15725,14,88.7450885
5781729,15636,15,88.06288872
5781729,15524,16,87.72757882
5781729,15363,17,86.77803185
5781729,15248,18,86.20804756
5781729,15127,19,85.40166456
5781729,14983,20,84.44711885
5781729,14853,21,83.65457529
5781729,14715,22,82.81248421
5781729,14576,23,81.8946231
5781729,14467,24,81.1222366
5781729,14363,25,80.47919474
5781729,14268,26,79.74905051
5781729,14151,27,79.30169558
5781729,14000,28,78.63769055
5781729,13906,29,77.91887291
5781729,13807,30,77.1407449
5781729,13679,31,76.43996926
5781729,13555,32,75.66170527
5781729,13421,33,74.81758605
5781729,13345,34,74.30662122
5781729,13318,35,74.13005266
5781729,13193,36,73.3543911
5781729,13100,37,72.74418507
5781729,12966,38,72.01816789
5781729,12849,39,70.99101519
5781729,12729,40,70.25883441
5781729,12571,41,69.46532577
5781729,12440,42,68.70921207
5781729,12344,43,68.08045698
5781729,12252,44,67.51282319
5781729,12149,45,66.89015742
5781729,12076,46,66.51824045
5781729,12018,47,66.08316522
5781729,12005,48,66.00952885
5781729,11924,49,65.79149494
5781729,11774,50,64.90070457
5781729,11613,51,64.03997623
5781729,11514,52,63.71546742
5781729,11436,53,63.23617696
5781729,11339,54,62.49997294
5781729,11197,55,61.36828669
5781729,11038,56,60.29305197
5781729,10870,57,59.20347755
5781729,10684,58,57.9249094
5781729,10591,59,57.28274962
5781729,10415,60,56.12081171
5781729,10235,61,54.97652153
5781729,10068,62,53.85240111
5781729,9870,63,52.58550737
5781729,9652,64,51.30448907
5781729,9509,65,50.33215265
5781729,9365,66,49.42119443
5781729,9228,67,48.54269644
5781729,9133,68,47.89769494
5781729,9017,69,47.14090556
5781729,8941,70,46.73992552
5781729,8857,71,46.26133187
5781729,8737,72,45.7095604
5781729,8606,73,44.91134291
5781729,8477,74,44.07512958
5781729,8344,75,43.19449603
5781729,8198,76,41.99751175
5781729,8062,77,41.64813817
5781729,8031,78,41.53278998
5781729,7956,79,41.25422081
5781729,7871,80,40.54905305
5781729,7797,81,39.96219672
5781729,7769,82,39.76602296
5781729,7710,83,39.08386845
5781729,7567,84,38.43041527
5781729,7468,85,37.94142958
5781729,7373,86,37.33865712
5781729,7310,87,36.91079981
5781729,7295,88,36.81017564
5781729,7260,89,36.58359924
5781729,7157,90,35.9037706
5781729,7052,91,35.19500621
5781729,6955,92,34.55274967
5781729,6840,93,33.72728758
5781729,6775,94,33.18244386
5781729,6753,95,33.03472988
5781729,6694,96,32.68618898
5781729,6634,97,32.27978193
5781729,6616,98,32.16713496
5781729,6542,99,31.81012174
5781729,6437,100,31.33108501
5781729,6358,101,30.81818322
5781729,6314,102,30.61373339
5781729,6289,103,30.41792695
5781729,6211,104,29.86046406
5781729,6095,105,29.29527871
5781729,5975,106,28.67708876
5781729,5843,107,27.82741426
5781729,5707,108,27.11498571
5781729,5553,109,26.13682567
5781729,5436,110,25.37747584
5781729,5338,111,24.85007855
5781729,5257,112,24.32234664
5781729,5164,113,23.79487433
5781729,5078,114,23.35948524
5781729,4988,115,22.87054316
5781729,4890,116,22.7234831
5781729,4752,117,22.14813015
5781729,4703,118,21.83922518
5781729,4629,119,21.35599351
5781729,4500,120,20.9777916
5781729,4304,121,19.77548803
5781729,4071,122,19.26751881
5781729,3913,123,19.17959439
5781729,3799,124,19.00375597
5781729,3499,126,17.8744963
5781729,3457,127,17.59933688
5781729,3397,128,16.81739622
5781729,3284,129,15.79176602
5781729,3156,130,14.76499545
5781729,3030,131,13.84493399
5781729,2865,132,12.76899651
5781729,2662,133,11.55236898
5781729,2249,135,9.649382865
5781729,2119,136,9.358964441
5781729,2057,137,8.853256039
5781729,2028,138,8.659108917
5781729,1956,139,8.160690976
5781729,1835,140,7.379601454
5781729,1805,141,7.18132861
5781729,1776,142,6.988892194
5781729,1743,143,6.77992295
5781729,1667,144,6.287111788
5781729,1603,145,5.867129781
5781729,1439,146,4.608859546
5781729,1340,147,4.463604927
5781729,1327,148,4.363424512
5781729,1281,149,4.07596115
5781729,1226,150,3.75086416
5781729,1166,151,2.785296766
5781729,850,154,1.694216518
5781729,789,155,1.329974768
5781729,688,156,0.697740872
5781727,1510,9522,20.06238555
5781285,1535238,2776,58.89905234
5781917,1550203,2755,61.57927863
5781917,1550068,2756,60.91921672
5781917,1549963,2757,60.40839351
5781917,1549947,2758,60.33245124
5781917,1549854,2759,59.87921118
5781917,1549707,2760,59.1208569
5781917,1549635,2761,58.75793379
5781917,1549435,2762,57.79888346
5781917,1548971,2763,55.53136411
5781917,1547605,2764,48.54335153
5781917,1546459,2765,42.77161236
5781917,1545410,2766,37.51109242
5781917,1544567,2767,33.25371921
5781917,1543675,2768,28.63127928
5781917,1543342,2769,26.90194553
5781917,1543137,2770,25.80714499
5781917,1543032,2771,25.28034314
5781917,1542964,2772,25.002871
5781917,1541732,2773,19.3333419
5781917,1540639,2774,57.64028974
5781919,1558192,2749,97.88556905
5781919,1556549,2750,90.09204479
5781919,1555628,2751,85.44134989
5781919,1554612,2752,80.35736659
5781919,1553489,2753,75.01325095
5781919,1551154,2754,1.3061236
5781385,1494164,2792,77.68807378
5781385,1491812,2793,77.43806766
5781385,1489177,2794,77.18589462
5781385,1482921,2795,21.61102829
5781385,1480553,2796,17.68289315
5781385,1475976,2797,10.0201691
5781385,1473122,2798,4.920374027
5781385,50750,14804,99.92849716
5781385,50240,14805,98.8969253
5781385,49960,14806,98.42000928
5781385,49660,14807,97.85727631
5781385,49440,14808,97.43522419
5781385,49190,14809,96.91795067
5781385,48340,14810,95.23528355
5781385,46980,14812,92.44875259
5781385,46020,14813,90.22246949
5781385,45400,14814,89.04368369
5781385,45360,14815,88.96998038
5781385,45310,14816,88.86726141
5781385,45265,14817,88.77269618
5781385,44430,14818,87.07711979
5781385,44380,14819,86.97104325
5781385,44310,14820,86.81579876
5781385,44260,14821,86.71828084
5781385,43540,14822,85.69081655
5781385,42870,14823,84.31415073
5781385,42230,14824,83.04434053
5781385,41900,14825,82.33222377
5781385,41040,14826,80.5592263
5781385,40710,14827,79.91512772
5781385,39400,14828,77.26177256
5781385,38390,14829,75.22174438
5781385,36330,14830,70.84931702
5781385,35750,14831,69.88500595
5781385,35300,14832,69.01483406
5781385,35290,14833,68.98214387
5781385,35240,14834,68.81793957
5781385,35200,14835,68.75153468
5781385,33290,14836,65.30263511
5781385,30230,14837,58.88485366
5781385,26890,14838,51.90849872
5781385,25960,14839,50.45904015
5781385,24220,14840,47.04836709
5781385,23565,14841,45.67244884
5781385,23515,14842,45.49531369
5781385,23490,14843,45.42218358
5781385,23440,14844,45.31847797
5781385,23000,14845,44.7129001
5781385,22700,14846,44.24040538
5781385,22630,14847,44.13002238
5781385,22580,14848,43.9524786
5781385,22560,14849,43.89611403
5781385,22490,14850,43.31369659
5781385,22400,14851,43.14321213
5781385,22300,14852,42.93848881
5781385,19680,14853,38.03471883
5781385,19210,14854,37.09008229
5781385,15990,14855,31.29687066
5781385,14240,14856,28.04940955
5781385,9860,14857,19.62342807
5781385,8500,14858,16.899831
5781385,7285,14859,14.52930909
5781385,6060,14860,11.98172446
5781385,4835,14861,9.378834907
5781385,3610,14862,7.038658337
5781385,1720,14863,3.425710759
5781371,51540,14802,72.23185661
5781371,51185,14803,38.19145016
5781369,67620,14739,95.98589275
5781369,66435,14740,89.57743774
5781369,65740,14741,84.75041498
5781369,65690,14742,84.2332988
5781369,65620,14743,83.78147756
5781369,65580,14744,83.74144225
5781369,65170,14745,81.25021449
5781369,64790,14746,78.83400424
5781369,64540,14747,77.2059071
