Stage_Height_ft_,Discharge_cfs_,RiverStation,XSID
0,0,1271,
4.57,480,1271,
6.36,910,1271,
6.98,1100,1271,
6.98,1610,1271,
0,0,1287,
5.11,910,1287,
6.25,1790,1287,
6.59,2180,1287,
7.29,3260,1287,
0,0,1306,
6,870,1306,
6.9,1660,1306,
7.23,2020,1306,
7.9,2910,1306,
0,0,1336,
5.42,280,1336,
8.08,530,1336,
8.81,650,1336,
9.62,940,1336,
0,0,1375,
7.27,1300,1375,
9.36,2580,1375,
10.12,3120,1375,
11.83,4420,1375,
0,0,1423,
5.76,910,1423,
7.18,1790,1423,
7.68,2180,1423,
8.92,3260,1423,
0,0,1446,
7.29,900,1446,
7.99,1550,1446,
8.34,1850,1446,
9.35,2640,1446,
0,0,1450,
6.99,870,1450,
8.2,1660,1450,
8.62,2020,1450,
9.4,2910,1450,
0,0,1468,
5.04,280,1468,
7.67,530,1468,
7.84,650,1468,
8.73,940,1468,
0,0,1476,
8.31,1290,1476,
9.13,2310,1476,
9.24,2800,1476,
9.59,4080,1476,
0,0,1570,
4.35,1300,1570,
6.4,2580,1570,
7.15,3120,1570,
8.81,4420,1570,
0,0,1579,
6.38,910,1579,
8.46,1790,1579,
8.91,2180,1579,
9.99,3260,1579,
0,0,1602,
5.91,830,1602,
6.48,1420,1602,
7.07,1680,1602,
8.36,2400,1602,
0,0,0,
8.25,1290,0,
8.92,2310,0,
9.27,2800,0,
9.95,4080,0,
0,0,1676,
7.86,740,1676,
12.47,1260,1676,
12.93,1510,1676,
13.59,2160,1676,
0,0,1733,
4.67,280,1733,
6.47,530,1733,
6.86,650,1733,
8.02,940,1733,
0,0,1774,
6.1,870,1774,
7.39,1660,1774,
7.76,2020,1774,
8.48,2910,1774,
0,0,0,
7.05,1290,0,
7.85,2310,0,
8.13,2800,0,
8.76,4080,0,
0,0,1870,
6.11,870,1870,
7.47,1660,1870,
7.76,2020,1870,
8.45,2910,1870,
0,0,1883,
6.88,740,1883,
9.39,1260,1883,
9.9,1510,1883,
10.74,2160,1883,
0,0,1928,
5,1300,1928,
6.46,2580,1928,
7.02,3120,1928,
8.37,4420,1928,
0,0,2025,
6.4,1290,2025,
7.04,2310,2025,
7.32,2800,2025,
7.92,4080,2025,
0,0,2035,
8.49,910,2035,
9.44,1790,2035,
9.76,2180,2035,
10.56,3260,2035,
0,0,204,
7.27,870,204,
8.94,1660,204,
9.5,2020,204,
10.67,2910,204,
0,0,2047,
4.95,1300,2047,
6.42,2580,2047,
6.95,3120,2047,
8.27,4420,2047,
0,0,2113,
4.99,1300,2113,
6.34,2580,2113,
6.72,3120,2113,
7.87,4420,2113,
0,0,2133,
4.69,280,2133,
5.99,530,2133,
6.54,650,2133,
7.63,940,2133,
0,0,2175,
5.4,1300,2175,
7.22,2580,2175,
7.85,3120,2175,
8.91,4420,2175,
0,0,2205,
6.1,870,2205,
6.79,1660,2205,
7.05,2020,2205,
7.53,2910,2205,
0,0,0,
7.19,1290,0,
7.78,2310,0,
8.04,2800,0,
8.66,4080,0,
0,0,2246,
5.44,740,2246,
6.17,1260,2246,
6.41,1510,2246,
7.03,2160,2246,
0,0,2256,
5.88,1300,2256,
7.58,2580,2256,
8.15,3120,2256,
9.31,4420,2256,
0,0,2269,
3.01,280,2269,
4.32,530,2269,
4.86,650,2269,
5.92,940,2269,
0,0,0,
5.63,700,0,
6.49,1300,0,
6.8,1580,0,
7.44,2280,0,
0,0,2351,
4.98,1300,2351,
7.64,2580,2351,
8.86,3120,2351,
10.9,4420,2351,
0,0,2379,
2.1,270,2379,
3.99,520,2379,
4.2,630,2379,
5.81,920,2379,
0,0,2414,
5.76,740,2414,
6.55,1260,2414,
6.87,1510,2414,
7.53,2160,2414,
0,0,2420,
7.86,1290,2420,
8.87,2310,2420,
9.19,2800,2420,
9.89,4080,2420,
0,0,2477,
4.55,910,2477,
5.6,1790,2477,
5.9,2180,2477,
6.63,3260,2477,
0,0,2499,
8.33,1300,2499,
10.69,2580,2499,
11.34,3120,2499,
13.61,4420,2499,
0,0,2514,
6.2,1250,2514,
7.57,2290,2514,
7.95,2750,2514,
8.42,4050,2514,
0,0,2519,
2.9,270,2519,
3.76,520,2519,
4.17,630,2519,
5.19,920,2519,
0,0,2520,
5.29,700,2520,
7.59,1300,2520,
7.64,1580,2520,
9.73,2280,2520,
0,0,2584,
6.66,1250,2584,
7.53,2290,2584,
7.53,2750,2584,
8.09,4050,2584,
0,0,2590,
5.29,700,2590,
7.51,1300,2590,
7.7,1580,2590,
9.54,2280,2590,
0,0,261,
6.44,480,261,
8.07,910,261,
8.64,1100,261,
9.92,1610,261,
0,0,2624,
4.53,1300,2624,
6.96,2580,2624,
7.37,3120,2624,
8.63,4420,2624,
0,0,2687,
6.7,660,2687,
7.54,1030,2687,
7.93,1340,2687,
8.64,1900,2687,
0,0,270,
7.01,900,270,
8.53,1550,270,
9.12,1850,270,
10.46,2640,270,
0,0,0,
6.38,1250,0,
7.05,2290,0,
7.33,2750,0,
8.45,4050,0,
0,0,2766,
5.75,700,2766,
7.32,1300,2766,
7.76,1580,2766,
8.9,2280,2766,
0,0,0,
6.37,1250,0,
7.74,2290,0,
8.22,2750,0,
8.83,4050,0,
0,0,2840,
4.77,1300,2840,
6.77,2580,2840,
7.24,3120,2840,
8.18,4420,2840,
0,0,2852,
6.84,660,2852,
7.69,1030,2852,
8.19,1340,2852,
8.91,1900,2852,
0,0,2940,
4.76,700,2940,
5.77,1300,2940,
6.19,1580,2940,
7.09,2280,2940,
0,0,2944,
6.49,1250,2944,
7.84,2290,2944,
8.31,2750,2944,
9.39,4050,2944,
0,0,2984,
2.57,270,2984,
3.79,520,2984,
4.17,630,2984,
5.01,920,2984,
0,0,3000,
5.51,1300,3000,
7.41,2580,3000,
7.83,3120,3000,
8.67,4420,3000,
0,0,3037,
7.27,660,3037,
8.4,1030,3037,
9.07,1340,3037,
9.92,1900,3037,
0,0,3061,
6.24,910,3061,
7.25,1790,3061,
7.56,2180,3061,
8.2,3260,3061,
0,0,3082,
7.81,700,3082,
9.25,1300,3082,
9.75,1580,3082,
10.75,2280,3082,
0,0,3149,
7.64,660,3149,
9.25,1030,3149,
10,1340,3149,
10.9,1900,3149,
0,0,3208,
7.8,660,3208,
9.25,1030,3208,
9.87,1340,3208,
10.22,1900,3208,
0,0,3243,
5.56,1250,3243,
6.75,2290,3243,
7.14,2750,3243,
8.1,4050,3243,
0,0,3274,
6.75,700,3274,
8.4,1300,3274,
8.95,1580,3274,
9.88,2280,3274,
0,0,3316,
6.56,660,3316,
7.46,1030,3316,
7.92,1340,3316,
8.6,1900,3316,
0,0,3370,
3.38,270,3370,
4.12,520,3370,
4.44,630,3370,
5.21,920,3370,
0,0,3489,
6.42,700,3489,
7.76,1300,3489,
8.24,1580,3489,
9.13,2280,3489,
0,0,3500,
6.06,910,3500,
7.34,1790,3500,
7.74,2180,3500,
8.64,3260,3500,
0,0,3537,
7.1,1300,3537,
8.83,2580,3537,
9.37,3120,3537,
10.47,4420,3537,
0,0,3554,
6.66,1250,3554,
7.36,2290,3554,
7.6,2750,3554,
8.47,4050,3554,
0,0,3700,
5.63,700,3700,
7.08,1300,3700,
7.52,1580,3700,
8.32,2280,3700,
0,0,371,
5.46,870,371,
7.12,1660,371,
7.68,2020,371,
8.84,2910,371,
0,0,3773,
2.29,270,3773,
3.18,520,3773,
3.48,630,3773,
4.28,920,3773,
0,0,3775,
6.74,580,3775,
8.18,990,3775,
8.63,1080,3775,
9.67,1670,3775,
0,0,3825,
5.18,1300,3825,
7.12,2580,3825,
7.63,3120,3825,
8.71,4420,3825,
0,0,3889,
2.5,270,3889,
3.44,520,3889,
3.76,630,3889,
4.57,920,3889,
0,0,3966,
1.65,270,3966,
2.84,510,3966,
3.27,620,3966,
4.75,910,3966,
0,0,3989,
6.86,700,3989,
8.22,1300,3989,
8.64,1580,3989,
9.57,2280,3989,
0,0,399,
3.55,910,399,
4.32,1790,399,
4.58,2180,399,
5.21,3260,399,
0,0,3998,
4.64,620,3998,
5.83,1220,3998,
6.19,1470,3998,
7.02,2180,3998,
0,0,4014,
7.17,1250,4014,
8.1,2290,4014,
8.45,2750,4014,
9.07,4050,4014,
0,0,4023,
7.14,1300,4023,
9.22,2580,4023,
9.99,3120,4023,
10.74,4420,4023,
0,0,4066,
8.17,580,4066,
9.7,990,4066,
9.88,1080,4066,
10.98,1670,4066,
0,0,4138,
2.18,270,4138,
3,510,4138,
3.34,620,4138,
4.43,910,4138,
0,0,4209,
4.12,580,4209,
5.19,990,4209,
5.43,1080,4209,
6.83,1670,4209,
0,0,4257,
6.72,700,4257,
7.95,1300,4257,
8.4,1580,4257,
9.21,2280,4257,
0,0,4340,
4.31,580,4340,
7.72,990,4340,
7.91,1080,4340,
8.6,1670,4340,
0,0,4362,
2.9,270,4362,
3.8,510,4362,
4.14,620,4362,
5.08,910,4362,
0,0,4379,
6.11,1010,4379,
7.9,1850,4379,
8.36,2180,4379,
9.4,3440,4379,
0,0,4397,
5.68,620,4397,
6.74,1220,4397,
7.06,1470,4397,
7.87,2180,4397,
0,0,0,
5.7,580,0,
7.14,990,0,
7.33,1080,0,
8,1670,0,
0,0,445,
9.2,1300,445,
11.75,2580,445,
12.57,3120,445,
14.25,4420,445,
0,0,4472,
6.19,1250,4472,
7.18,2290,4472,
7.43,2750,4472,
8.27,4050,4472,
0,0,4523,
5.54,580,4523,
6.88,990,4523,
7.07,1080,4523,
7.83,1670,4523,
0,0,4599,
3.54,270,4599,
4.48,510,4599,
4.83,620,4599,
5.68,910,4599,
0,0,4638,
5.5,1010,4638,
6.69,1850,4638,
6.99,2180,4638,
7.98,3440,4638,
0,0,4658,
5.73,620,4658,
6.94,1220,4658,
7.3,1470,4658,
8.09,2180,4658,
0,0,4796,
4.36,700,4796,
5.95,1300,4796,
6.46,1580,4796,
7.44,2280,4796,
0,0,4852,
6.88,900,4852,
7.3,1550,4852,
7.63,1840,4852,
8.19,2620,4852,
0,0,4859,
5.5,580,4859,
6.71,990,4859,
6.9,1080,4859,
8.09,1670,4859,
0,0,4987,
4.83,620,4987,
6.14,1220,4987,
6.46,1470,4987,
7.17,2180,4987,
0,0,4994,
5,900,4994,
6.2,1550,4994,
6.65,1840,4994,
7.62,2620,4994,
0,0,500,
7.29,900,500,
8.86,1550,500,
9.46,1850,500,
10.83,2640,500,
0,0,5014,
5.07,950,5014,
6.08,1710,5014,
6.45,2020,5014,
7.59,3250,5014,
0,0,5057,
6.36,900,5057,
7.62,1550,5057,
7.89,1840,5057,
8.45,2620,5057,
0,0,5086,
3.69,490,5086,
4.57,840,5086,
4.75,1000,5086,
5.56,1430,5086,
0,0,5121,
4.45,300,5121,
5.93,620,5121,
6.26,750,5121,
6.98,1170,5121,
0,0,5178,
4.52,900,5178,
5.67,1550,5178,
6.17,1840,5178,
6.92,2620,5178,
0,0,5245,
6.56,490,5245,
7.08,840,5245,
7.23,1000,5245,
7.89,1430,5245,
0,0,5249,
3.61,300,5249,
4.9,620,5249,
5.26,750,5249,
6.05,1170,5249,
0,0,5262,
5.66,950,5262,
6.4,1710,5262,
6.6,2020,5262,
7.36,3250,5262,
0,0,527,
7.2,1290,527,
8.94,2380,527,
9.28,2880,527,
10.03,4220,527,
0,0,5353,
6.68,490,5353,
7.36,840,5353,
7.54,1000,5353,
7.87,1430,5353,
0,0,5355,
3.13,300,5355,
4.24,620,5355,
4.6,750,5355,
5.55,1170,5355,
0,0,5358,
3.21,700,5358,
3.79,1300,5358,
4.09,1580,5358,
4.69,2280,5358,
0,0,5508,
6.34,900,5508,
7.05,1550,5508,
7.32,1840,5508,
8.05,2620,5508,
0,0,5510,
5.78,950,5510,
6.93,1710,5510,
7.31,2020,5510,
8.56,3250,5510,
0,0,5513,
7.69,490,5513,
8.57,840,5513,
8.86,1000,5513,
9.5,1430,5513,
0,0,552,
4.56,870,552,
5.98,1660,552,
6.52,2020,552,
7.67,2910,552,
0,0,5523,
3.99,100,5523,
5.22,200,5523,
5.61,240,5523,
6.68,370,5523,
0,0,5556,
5.03,700,5556,
6.04,1300,5556,
6.34,1580,5556,
6.94,2280,5556,
0,0,5618,
1.7,100,5618,
2.9,200,5618,
3.29,240,5618,
4.36,370,5618,
0,0,0,
2.2,100,0,
2.63,200,0,
2.93,240,0,
3.9,370,0,
0,0,5665,
6.7,900,5665,
7.89,1550,5665,
8.27,1840,5665,
9.01,2620,5665,
0,0,0,
2.21,100,0,
2.79,200,0,
2.95,240,0,
3.58,370,0,
0,0,5707,
4.87,700,5707,
6.06,1300,5707,
6.48,1580,5707,
7.63,2280,5707,
0,0,5710,
2.41,100,5710,
3.03,200,5710,
3.23,240,5710,
3.71,370,5710,
0,0,5712,
5.31,950,5712,
6.09,1710,5712,
6.35,2020,5712,
7.12,3250,5712,
0,0,5780,
3.08,100,5780,
3.94,200,5780,
4.22,240,5780,
4.99,370,5780,
0,0,5941,
2.57,100,5941,
3.38,200,5941,
3.64,240,5941,
4.35,370,5941,
0,0,5977,
4.1,490,5977,
5.17,850,5977,
5.4,1030,5977,
5.94,1470,5977,
0,0,598,
6.06,900,598,
7.59,1550,598,
8.18,1850,598,
9.5,2640,598,
0,0,6012,
5.67,950,6012,
6.76,1710,6012,
7.1,2020,6012,
8.21,3250,6012,
0,0,6035,
2.4,100,6035,
3.17,200,6035,
3.41,240,6035,
4.06,370,6035,
0,0,6088,
5.71,490,6088,
6.1,850,6088,
6.34,1030,6088,
6.75,1470,6088,
0,0,6096,
2.66,100,6096,
3.33,200,6096,
3.55,240,6096,
4.14,370,6096,
0,0,6145,
3.07,100,6145,
3.89,200,6145,
4.14,240,6145,
4.77,370,6145,
0,0,6187,
2.74,100,6187,
3.47,200,6187,
3.71,240,6187,
4.34,370,6187,
0,0,6246,
2.72,100,6246,
3.51,200,6246,
3.76,240,6246,
4.42,370,6246,
0,0,6269,
1.59,100,6269,
2.08,200,6269,
2.25,240,6269,
2.72,370,6269,
0,0,629,
5.39,480,629,
6.98,910,629,
7.53,1100,629,
8.77,1610,629,
0,0,6324,
1.51,100,6324,
2.1,200,6324,
2.3,240,6324,
2.86,370,6324,
0,0,6367,
1.98,100,6367,
2.59,200,6367,
2.79,240,6367,
3.33,370,6367,
0,0,6493,
6.13,950,6493,
7.39,1710,6493,
7.8,2020,6493,
9.07,3250,6493,
0,0,653,
5.39,870,653,
6.64,1660,653,
7.12,2020,653,
8.19,2910,653,
0,0,6548,
7.55,950,6548,
8.88,1710,6548,
9.3,2020,6548,
10.65,3250,6548,
0,0,0,
21.23,100,0,
24,200,0,
25.59,240,0,
32.37,370,0,
0,0,6725,
20.6,100,6725,
22.57,200,6725,
23.33,240,6725,
23.31,370,6725,
0,0,6778,
4.46,950,6778,
5.82,1710,6778,
6.27,2020,6778,
7.71,3250,6778,
0,0,6850,
3.6,950,6850,
4.66,1710,6850,
5.07,2020,6850,
6.42,3250,6850,
0,0,0,
6.52,1290,0,
7.96,2380,0,
8.29,2880,0,
8.7,4220,0,
0,0,6930,
7.07,950,6930,
7.43,1710,6930,
7.43,2020,6930,
7.81,3250,6930,
0,0,6991,
10.11,950,6991,
13.94,1710,6991,
14.37,2020,6991,
15.44,3250,6991,
0,0,7083,
12.67,950,7083,
14.75,1710,7083,
15.2,2020,7083,
16.37,3250,7083,
0,0,784,
4.92,480,784,
6.3,910,784,
6.77,1100,784,
7.8,1610,784,
0,0,793,
3.95,910,793,
4.69,1790,793,
4.9,2180,793,
5.37,3260,793,
0,0,813,
4.47,870,813,
5.76,1660,813,
6.23,2020,813,
7.26,2910,813,
0,0,839,
6.45,1290,839,
8.32,2380,839,
8.44,2880,839,
8.99,4220,839,
0,0,84,
7,1300,84,
9.43,2580,84,
10.22,3120,84,
11.86,4420,84,
0,0,961,
7.56,1290,961,
8.85,2310,961,
9.13,2800,961,
9.57,4080,961,
0,0,969,
9.02,1300,969,
11.73,2580,969,
12.64,3120,969,
14.49,4420,969,
0,0,49820,
16.37,9705.977539,49820,
19.33,13958.79688,49820,
20.17,16799.11914,49820,
22.05,20950.08008,49820,
0,0,49934,
14.01,9945.59668,49934,
16.77,14119.06738,49934,
17.58,16983.11523,49934,
19.28,21266.98633,49934,
0,0,50003,
13.44,10413.30664,50003,
15.95,14984.40039,50003,
16.76,17935.36719,50003,
18.39,22531.6875,50003,
0,0,50085,
12.17,10444.17578,50085,
14.54,14932.24121,50085,
15.34,17805.84961,50085,
16.96,22327.77148,50085,
0,0,50177,
12.92,10444.48438,50177,
15.03,14712.88184,50177,
15.77,17453.03711,50177,
17.36,21829.79102,50177,
0,0,50284,
16.35,10444.48438,50284,
19.41,14712.88184,50284,
19.16,17453.03711,50284,
19.76,21829.79102,50284,
0,0,50403,
15.35,10502.45996,50403,
18.27,15290.18652,50403,
17.99,17987.57422,50403,
18.52,22183.18359,50403,
0,0,50574,
14.59,10502.45996,50574,
17.47,15324.31445,50574,
17.4,18049.91992,50574,
18.12,22448.44141,50574,
0,0,50915,
14.89,9755.474609,50915,
17.79,15103.49902,50915,
18.08,17633.64453,50915,
19.12,22567.80078,50915,
0,0,51050,
14.74,9767.647461,51050,
17.62,15264.40625,51050,
17.93,17798.63281,51050,
18.98,23234.08594,51050,
0,0,51402,
15.12,9767.647461,51402,
17.94,15207.98828,51402,
18.4,17759.95117,51402,
19.65,22734.08594,51402,
0,0,51898,
14.39,9767.647461,51898,
16.89,15226.15039,51898,
17.61,17775.91211,51898,
19.03,23460.44141,51898,
0,0,52114,
15.35,9767.647461,52114,
17.83,15226.15039,52114,
18.53,17829.85352,52114,
19.85,23915.4707,52114,
0,0,52237,
15.77,9767.647461,52237,
18.07,15226.15039,52237,
18.68,17851.42578,52237,
19.96,24170.19922,52237,
0,0,52513,
13.81,9767.647461,52513,
15.93,15239.05273,52513,
16.7,17938.19922,52513,
17.96,24455.05469,52513,
0,0,52658,
16.41,9767.647461,52658,
18.44,15249.26758,52658,
18.99,18117.11328,52658,
20.24,25213.9082,52658,
0,0,52758,
18.51,9767.647461,52758,
20.92,15249.26758,52758,
20.92,18117.11328,52758,
21.84,25213.9082,52758,
0,0,52815,
18.31,9767.647461,52815,
20.63,15417.5459,52815,
20.6,18284.91211,52815,
21.5,25503.4668,52815,
0,0,52920,
18.74,9768.816406,52920,
21.01,15980.80957,52920,
21.08,18860.67969,52920,
22.06,26497.78711,52920,
0,0,53127,
18.75,9770,53127,
21.05,16821.54688,53127,
21.32,19830.5,53127,
22.43,28369.72266,53127,
0,0,53274,
19.81,9770,53274,
22.35,17376.70703,53274,
22.65,20601.92969,53274,
23.91,30237.20898,53274,
0,0,53313,
19.13,9770,53313,
21.74,17649.93359,53313,
22.12,20970.28125,53313,
23.52,31050.78906,53313,
0,0,53431,
18.15,9770,53431,
20.92,17710,53431,
21.26,21070,53431,
22.67,31410,53431,
0,0,53998,
17.52,9770,53998,
20.39,17710,53998,
21.25,21070,53998,
22.81,31410,53998,
0,0,54416,
18.51,9770,54416,
21.91,17710,54416,
23,21070,54416,
25.49,31410,54416,
0,0,54897,
13.71,9770,54897,
17.35,17710,54897,
18.54,21070,54897,
21.32,31410,54897,
0,0,55001,
12.75,9770,55001,
16.31,17710,55001,
17.49,21070,55001,
20.26,31410,55001,
0,0,55074,
13.12,9770,55074,
16.66,17710,55074,
17.86,21070,55074,
20.64,31410,55074,
0,0,55243,
11.13,9770,55243,
14.46,17710,55243,
15.62,21070,55243,
18.33,31410,55243,
0,0,55338,
11.54,9770,55338,
14.14,17710,55338,
15.31,21070,55338,
18.15,31410,55338,
0,0,55450,
12.21,9770,55450,
14.65,17710,55450,
15.62,21070,55450,
18.17,31410,55450,
0,0,55940,
13.15,9770,55940,
15.34,17710,55940,
16.12,21070,55940,
18.36,31410,55940,
0,0,56416,
11.88,4960,56416,
13.92,9660,56416,
14.64,11740,56416,
16.75,17070,56416,
0,0,56824,
8.79,4960,56824,
10.76,9660,56824,
11.54,11740,56824,
12.58,17070,56824,
0,0,57095,
7.84,4960,57095,
9.39,9660,57095,
9.99,11740,57095,
11.13,17070,57095,
0,0,57442,
11.64,4960,57442,
14.15,9660,57442,
14.89,11740,57442,
16.56,17070,57442,
0,0,57960,
7.63,4960,57960,
10.27,9660,57960,
11.01,11740,57960,
12.55,17070,57960,
0,0,58533,
8.84,4960,58533,
11.09,9660,58533,
11.77,11740,58533,
13.08,17070,58533,
0,0,58920,
9.24,4960,58920,
11.63,9660,58920,
12.57,11740,58920,
13.99,17070,58920,
0,0,59523,
7.39,4960,59523,
9.36,9660,59523,
10.02,11740,59523,
11.32,17070,59523,
0,0,59867,
6.05,4960,59867,
7.36,9660,59867,
7.79,11740,59867,
8.84,17070,59867,
0,0,59977,
7.26,4950,59977,
8.5,9670,59977,
8.88,11760,59977,
9.88,17090,59977,
0,0,60166,
8.2,4950,60166,
10.02,9670,60166,
11.52,11760,60166,
14.71,17090,60166,
0,0,60522,
7.11,4950,60522,
9.07,9670,60522,
10.08,11760,60522,
12.16,17090,60522,
0,0,61007,
9.1,4950,61007,
10.7,9670,61007,
11.11,11760,61007,
12.08,17090,61007,
0,0,61507,
9.88,4950,61507,
11.7,9670,61507,
12.27,11760,61507,
13.43,17090,61507,
0,0,61907,
9.89,4950,61907,
11.94,9670,61907,
12.52,11760,61907,
13.78,17090,61907,
0,0,62257,
9.9,4950,62257,
11.9,9670,62257,
12.57,11760,62257,
14.06,17090,62257,
0,0,63087,
10.85,4950,63087,
13.02,9670,63087,
13.78,11760,63087,
15.44,17090,63087,
0,0,63183,
8.81,4950,63183,
13.63,9670,63183,
13.97,11760,63183,
14.78,17090,63183,
0,0,63293,
12.17,4950,63293,
14.94,9670,63293,
15.31,11760,63293,
17.24,17090,63293,
0,0,63314,
11.9,4950,63314,
14.36,9670,63314,
14.59,11760,63314,
16.26,17090,63314,
0,0,63530,
12.69,4950,63530,
15.91,9670,63530,
16.73,11760,63530,
18.95,17090,63530,
0,0,63546,
11.66,4950,63546,
15.02,9670,63546,
15.93,11760,63546,
18.19,17090,63546,
0,0,63669,
11.86,4950,63669,
15.56,9670,63669,
16.66,11760,63669,
20.15,17090,63669,
0,0,63777,
10.56,4950,63777,
14.18,9670,63777,
15.24,11760,63777,
18.67,17090,63777,
0,0,64114,
10.27,4950,64114,
13.22,9670,64114,
14.25,11760,64114,
17.62,17090,64114,
0,0,64522,
9.04,4950,64522,
11.04,9670,64522,
11.72,11760,64522,
14.02,17090,64522,
0,0,64970,
10.97,4950,64970,
13.19,9670,64970,
13.93,11760,64970,
15.28,17090,64970,
0,0,65470,
13.86,4950,65470,
16.5,9670,65470,
17.41,11760,65470,
19.25,17090,65470,
0,0,66021,
8.52,4950,66021,
11.59,9670,66021,
12.62,11760,66021,
14.59,17090,66021,
0,0,66495,
10.25,4950,66495,
12.84,9670,66495,
13.78,11760,66495,
15.44,17090,66495,
0,0,67082,
9.64,4950,67082,
12,9670,67082,
12.74,11760,67082,
14.32,17090,67082,
0,0,67185,
8.54,4790,67185,
11.05,9320,67185,
11.85,11430,67185,
13.71,16630,67185,
0,0,67305,
8.74,4790,67305,
10.51,9320,67305,
12.08,11430,67305,
15.84,16630,67305,
0,0,67407,
7.69,4790,67407,
9.8,9320,67407,
11.33,11430,67407,
14.97,16630,67407,
0,0,68025,
6.74,4790,68025,
9.19,9320,68025,
9.92,11430,68025,
12.25,16630,68025,
0,0,68467,
8.31,4790,68467,
10.58,9320,68467,
11.51,11430,68467,
12.83,16630,68467,
0,0,68928,
8.93,4790,68928,
11.45,9320,68928,
12.34,11430,68928,
14.16,16630,68928,
0,0,69450,
8.33,4790,69450,
10.44,9320,69450,
11.21,11430,69450,
12.89,16630,69450,
0,0,69976,
8.76,4790,69976,
10.66,9320,69976,
11.32,11430,69976,
12.73,16630,69976,
0,0,70416,
7.65,4790,70416,
9.6,9320,70416,
10.26,11430,70416,
11.68,16630,70416,
0,0,71025,
9.32,4790,71025,
10.96,9320,71025,
11.53,11430,71025,
12.53,16630,71025,
0,0,71530,
9.62,4790,71530,
11.66,9320,71530,
12.34,11430,71530,
13.69,16630,71530,
0,0,71962,
10.52,4790,71962,
12.5,9320,71962,
13.16,11430,71962,
14.61,16630,71962,
0,0,72474,
6.75,4790,72474,
8.18,9320,72474,
8.75,11430,72474,
10.02,16630,72474,
0,0,72862,
7.12,4790,72862,
8.71,9320,72862,
9.22,11430,72862,
10.28,16630,72862,
0,0,73413,
7.35,4790,73413,
8.46,9320,73413,
8.83,11430,73413,
9.64,16630,73413,
0,0,73862,
8.92,4790,73862,
9.73,9320,73862,
10.08,11430,73862,
10.77,16630,73862,
0,0,73960,
8.39,4790,73960,
9.44,9320,73960,
9.83,11430,73960,
10.52,16630,73960,
0,0,74022,
7.6,4790,74022,
8.7,9320,74022,
9.11,11430,74022,
9.91,16630,74022,
0,0,74163,
8.66,4790,74163,
9.82,9320,74163,
10.24,11430,74163,
11.03,16630,74163,
0,0,74728,
8.62,4790,74728,
10.39,9320,74728,
10.97,11430,74728,
12.12,16630,74728,
